timestamp,electricity_price,gas_price
2025-01-13 08:00:00+00:00,175.11,50.52558139534884
2025-01-13 09:00:00+00:00,142.31,50.52558139534884
2025-01-13 10:00:00+00:00,130.02,50.52558139534884
2025-01-13 11:00:00+00:00,130.56,50.52558139534884
2025-01-13 12:00:00+00:00,142.62,50.52558139534884
2025-01-13 13:00:00+00:00,147.81,50.52558139534884
2025-01-13 14:00:00+00:00,151.22,50.52558139534884
2025-01-13 15:00:00+00:00,139.49,50.52558139534884
2025-01-13 16:00:00+00:00,148.18,50.52558139534884
2025-01-13 17:00:00+00:00,149.16,50.52558139534884
2025-01-13 18:00:00+00:00,140.81,50.52558139534884
2025-01-13 19:00:00+00:00,122.47,50.52558139534884
2025-01-13 20:00:00+00:00,118,50.52558139534884
2025-01-13 21:00:00+00:00,114.17,50.52558139534884
2025-01-13 22:00:00+00:00,103.77,50.52558139534884
2025-01-13 23:00:00+00:00,108.05,52.013953488372096
2025-01-14 00:00:00+00:00,105.17,52.013953488372096
2025-01-14 01:00:00+00:00,100.7,52.013953488372096
2025-01-14 02:00:00+00:00,99.48,52.013953488372096
2025-01-14 03:00:00+00:00,102.96,52.013953488372096
2025-01-14 04:00:00+00:00,107.78,52.013953488372096
2025-01-14 05:00:00+00:00,122.72,52.013953488372096
2025-01-14 06:00:00+00:00,157.83,52.013953488372096
2025-01-14 07:00:00+00:00,184.15,52.013953488372096
2025-01-14 08:00:00+00:00,151.92,52.013953488372096
2025-01-14 09:00:00+00:00,123.39,52.013953488372096
2025-01-14 10:00:00+00:00,116.98,52.013953488372096
2025-01-14 11:00:00+00:00,111.48,52.013953488372096
2025-01-14 12:00:00+00:00,117.04,52.013953488372096
2025-01-14 13:00:00+00:00,118.32,52.013953488372096
2025-01-14 14:00:00+00:00,124.86,52.013953488372096
2025-01-14 15:00:00+00:00,136.27,52.013953488372096
2025-01-14 16:00:00+00:00,157.79,52.013953488372096
2025-01-14 17:00:00+00:00,164.5,52.013953488372096
2025-01-14 18:00:00+00:00,156.39,52.013953488372096
2025-01-14 19:00:00+00:00,125.44,52.013953488372096
2025-01-14 20:00:00+00:00,110.4,52.013953488372096
2025-01-14 21:00:00+00:00,112.62,52.013953488372096
2025-01-14 22:00:00+00:00,111.68,52.013953488372096
2025-01-14 23:00:00+00:00,108.49,52.579069767441865
2025-01-15 00:00:00+00:00,105.45,52.579069767441865
2025-01-15 01:00:00+00:00,108.19,52.579069767441865
2025-01-15 02:00:00+00:00,107.03,52.579069767441865
2025-01-15 03:00:00+00:00,108.12,52.579069767441865
2025-01-15 04:00:00+00:00,113.42,52.579069767441865
2025-01-15 05:00:00+00:00,127.35,52.579069767441865
2025-01-15 06:00:00+00:00,172.33,52.579069767441865
2025-01-15 07:00:00+00:00,240.64,52.579069767441865
2025-01-15 08:00:00+00:00,286.23,52.579069767441865
2025-01-15 09:00:00+00:00,240.61,52.579069767441865
2025-01-15 10:00:00+00:00,240.69,52.579069767441865
2025-01-15 11:00:00+00:00,243.82,52.579069767441865
2025-01-15 12:00:00+00:00,273.83,52.579069767441865
2025-01-15 13:00:00+00:00,264.15,52.579069767441865
2025-01-15 14:00:00+00:00,282.32,52.579069767441865
2025-01-15 15:00:00+00:00,325.93,52.579069767441865
2025-01-15 16:00:00+00:00,325.15,52.579069767441865
2025-01-15 17:00:00+00:00,281.34,52.579069767441865
2025-01-15 18:00:00+00:00,272.61,52.579069767441865
2025-01-15 19:00:00+00:00,181.43,52.579069767441865
2025-01-15 20:00:00+00:00,127.39,52.579069767441865
2025-01-15 21:00:00+00:00,127.57,52.579069767441865
2025-01-15 22:00:00+00:00,123.9,52.579069767441865
2025-01-15 23:00:00+00:00,126.21,51.74418604651163
2025-01-16 00:00:00+00:00,118.76,51.74418604651163
2025-01-16 01:00:00+00:00,116.79,51.74418604651163
2025-01-16 02:00:00+00:00,113.63,51.74418604651163
2025-01-16 03:00:00+00:00,113.79,51.74418604651163
2025-01-16 04:00:00+00:00,121.53,51.74418604651163
2025-01-16 05:00:00+00:00,135.08,51.74418604651163
2025-01-16 06:00:00+00:00,170.93,51.74418604651163
2025-01-16 07:00:00+00:00,198.89,51.74418604651163
2025-01-16 08:00:00+00:00,175,51.74418604651163
2025-01-16 09:00:00+00:00,151.9,51.74418604651163
2025-01-16 10:00:00+00:00,140.64,51.74418604651163
2025-01-16 11:00:00+00:00,132.45,51.74418604651163
2025-01-16 12:00:00+00:00,133.7,51.74418604651163
2025-01-16 13:00:00+00:00,140.23,51.74418604651163
2025-01-16 14:00:00+00:00,162.25,51.74418604651163
2025-01-16 15:00:00+00:00,175.62,51.74418604651163
2025-01-16 16:00:00+00:00,168.91,51.74418604651163
2025-01-16 17:00:00+00:00,179.97,51.74418604651163
2025-01-16 18:00:00+00:00,166.56,51.74418604651163
2025-01-16 19:00:00+00:00,134.85,51.74418604651163
2025-01-16 20:00:00+00:00,138.51,51.74418604651163
2025-01-16 21:00:00+00:00,123.18,51.74418604651163
2025-01-16 22:00:00+00:00,113.99,51.74418604651163
2025-01-16 23:00:00+00:00,114.94,50.51627906976744
2025-01-17 00:00:00+00:00,111.89,50.51627906976744
2025-01-17 01:00:00+00:00,110.57,50.51627906976744
2025-01-17 02:00:00+00:00,112.75,50.51627906976744
2025-01-17 03:00:00+00:00,114.59,50.51627906976744
